Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,11.630000114440918,11.795000076293944,11.601428985595703,11.770357131958008,9.939773559570312,445138400
2011-01-04,11.872857093811035,11.875,11.719642639160156,11.831786155700684,9.991649627685549,309080800
2011-01-05,11.76964282989502,11.940713882446287,11.76785659790039,11.928570747375488,10.07338047027588,255519600
2011-01-06,11.954285621643066,11.973214149475098,11.889286041259766,11.91892910003662,10.065242767333984,300428800
2011-01-07,11.928214073181152,12.012499809265137,11.853570938110352,12.00428581237793,10.137322425842283,311931200
2011-01-10,12.10107135772705,12.258213996887209,12.041786193847656,12.23035717010498,10.328232765197754,448560000
2011-01-11,12.317143440246582,12.31999969482422,12.123929023742676,12.20142936706543,10.303802490234377,444108000
2011-01-12,12.258929252624512,12.301071166992188,12.214285850524902,12.300713539123535,10.387649536132812,302590400
2011-01-13,12.327142715454102,12.380000114440918,12.280357360839844,12.34571361541748,10.425652503967283,296780400
2011-01-14,12.353214263916016,12.445713996887209,12.30142879486084,12.445713996887209,10.51009750366211,308840000
2011-01-18,11.76857089996338,12.312856674194336,11.64285659790039,12.166070938110352,10.273942947387695,1880998000
2011-01-19,12.441070556640623,12.449999809265137,12.031429290771484,12.101428985595703,10.2193603515625,1135612800
2011-01-20,12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566896,10.033570289611816,764789200
2011-01-21,11.92035675048828,11.960000038146973,11.665356636047363,11.668571472167969,9.853818893432615,754401200
2011-01-24,11.67392921447754,12.051786422729492,11.668571472167969,12.051786422729492,10.17743682861328,574683200
2011-01-25,12.011786460876465,12.194286346435549,11.948928833007812,12.192856788635254,10.296567916870115,546868000
2011-01-26,12.248571395874023,12.342857360839844,12.196429252624512,12.280357360839844,10.370458602905272,506875600
2011-01-27,12.277856826782228,12.310357093811035,12.243928909301758,12.25749969482422,10.351158142089844,285026000
2011-01-28,12.291786193847656,12.300000190734863,11.911786079406738,12.003570556640623,10.13671875,592057200
2011-01-31,11.992856979370115,12.144286155700684,11.939286231994627,12.118571281433104,10.233834266662598,377246800
2011-02-01,12.189286231994627,12.344642639160156,12.177857398986816,12.322500228881836,10.406045913696287,426633200
2011-02-02,12.301786422729492,12.33035659790039,12.26964282989502,12.29714298248291,10.384631156921388,258955200
2011-02-03,12.278571128845217,12.294285774230955,12.091071128845217,12.265713691711426,10.35809326171875,393797600
2011-02-04,12.272856712341309,12.382143020629885,12.268214225769045,12.375,10.450382232666016,321840400
2011-02-07,12.424642562866213,12.616070747375488,12.415714263916016,12.567143440246582,10.612638473510742,485021600
2011-02-08,12.631428718566896,12.697142601013184,12.576786041259766,12.685713768005373,10.712769508361816,381040800
2011-02-09,12.685357093811035,12.821429252624512,12.67392921447754,12.791428565979004,10.802047729492188,482745200
2011-02-10,12.76392936706543,12.85714340209961,12.428570747375488,12.662142753601074,10.692865371704102,928550000
2011-02-11,12.66964340209961,12.778571128845217,12.626428604125977,12.744643211364746,10.762534141540527,367572800
2011-02-14,12.74250030517578,12.838570594787598,12.739643096923828,12.82785701751709,10.832810401916504,310416400
2011-02-15,12.828213691711426,12.856071472167969,12.76964282989502,12.853570938110352,10.854521751403809,284174800
2011-02-16,12.885713577270508,13.032142639160156,12.875,12.968929290771484,10.95193862915039,481157600
2011-02-17,12.758929252624512,12.866786003112791,12.73285675048828,12.796428680419922,10.806266784667969,530583200
2011-02-18,12.811071395874023,12.839285850524902,12.48285675048828,12.520000457763672,10.57282829284668,816057200
2011-02-22,12.219642639160156,12.33571434020996,12.061429023742676,12.09321403503418,10.212419509887695,872555600
2011-02-23,12.098929405212402,12.308570861816406,12.09321403503418,12.23642921447754,10.333367347717283,671854400
2011-02-24,12.286429405212402,12.326786041259766,12.084643363952637,12.24571418762207,10.341204643249512,499900800
2011-02-25,12.330714225769045,12.443928718566896,12.314286231994627,12.434286117553713,10.500446319580078,380018800
2011-02-28,12.544285774230955,12.680356979370115,12.539999961853027,12.614643096923828,10.652754783630373,403074000
2011-03-01,12.695357322692873,12.704285621643066,12.417142868041992,12.475357055664062,10.535130500793455,456136800
2011-03-02,12.498571395874023,12.655357360839844,12.442856788635254,12.575714111328123,10.619880676269531,602590800
2011-03-03,12.756786346435549,12.849642753601074,12.71142864227295,12.841428756713867,10.84426975250244,500788400
2011-03-04,12.85964298248291,12.86750030517578,12.776785850524902,12.85714340209961,10.857539176940918,453266800
2011-03-07,12.907142639160156,12.916786193847656,12.546786308288574,12.691429138183594,10.717598915100098,546123200
2011-03-08,12.6753568649292,12.764286041259766,12.58035659790039,12.705714225769045,10.729659080505373,356316800
2011-03-09,12.667499542236328,12.670000076293944,12.521429061889648,12.588213920593262,10.630433082580566,453306000
2011-03-10,12.468570709228516,12.491786003112791,12.317856788635254,12.381071090698242,10.455507278442385,507539200
2011-03-11,12.333213806152344,12.582857131958008,12.321429252624512,12.571070671081545,10.615957260131836,471080400
2011-03-14,12.613571166992188,12.73142910003662,12.546786308288574,12.627142906188965,10.66330909729004,435957200
2011-03-15,12.217857360839844,12.422857284545898,12.146429061889648,12.336786270141602,10.418110847473145,721081200
2011-03-16,12.214285850524902,12.25,11.652142524719238,11.786070823669434,9.953042984008787,1162011200
2011-03-17,12.029643058776855,12.128929138183594,11.809286117553713,11.95142936706543,10.092686653137209,659422400
2011-03-18,12.040356636047363,12.078571319580078,11.785714149475098,11.809642791748049,9.97295093536377,753214000
2011-03-21,11.999643325805664,12.133570671081545,11.973570823669434,12.117856979370115,10.233231544494627,409402000
2011-03-22,12.234286308288574,12.23642921447754,12.112142562866213,12.185713768005373,10.290535926818848,325922800
2011-03-23,12.117142677307127,12.150713920593262,11.998213768005373,12.11392879486084,10.229913711547852,372996400
2011-03-24,12.208929061889648,12.35714340209961,12.102143287658691,12.320357322692873,10.404237747192385,404712000
2011-03-25,12.431071281433104,12.57357120513916,12.39357089996338,12.55500030517578,10.602383613586426,448910000
2011-03-28,12.612500190734863,12.65428638458252,12.515713691711426,12.515713691711426,10.569207191467283,309355200
2011-03-29,12.416428565979004,12.53428554534912,12.359286308288574,12.53428554534912,10.584895133972168,352900800
2011-03-30,12.522856712341309,12.531429290771484,12.408571243286133,12.45107078552246,10.51462173461914,329406000
2011-03-31,12.369999885559082,12.492856979370115,12.359286308288574,12.446785926818848,10.511004447937012,274019200
2011-04-01,12.539643287658691,12.556785583496094,12.260713577270508,12.305713653564451,10.39186954498291,418661600
2011-04-04,12.296786308288574,12.307143211364746,12.08571434020996,12.185357093811035,10.290230751037598,460084800
2011-04-05,12.035357475280762,12.223214149475098,12.0,12.103214263916016,10.220865249633787,482731200
2011-04-06,12.186429023742676,12.282142639160156,12.040714263916016,12.072856903076172,10.195228576660156,402539200
2011-04-07,12.074999809265137,12.15821361541748,12.001070976257324,12.074286460876465,10.19643783569336,373447200
2011-04-08,12.140000343322754,12.14821434020996,11.926786422729492,11.966428756713867,10.105352401733398,377535200
2011-04-11,11.930713653564451,11.988213539123535,11.786429405212402,11.814286231994627,9.9768705368042,398946800
2011-04-12,11.803214073181152,11.91892910003662,11.79285717010498,11.871429443359377,10.025128364562988,425639200
2011-04-13,11.96500015258789,12.005000114440918,11.875714302062988,12.004643440246582,10.137622833251951,346220000
2011-04-14,11.95714282989502,12.0,11.859286308288574,11.872142791748049,10.02573013305664,301800800
2011-04-15,11.903571128845217,11.915714263916016,11.671428680419922,11.69499969482422,9.876137733459473,453605600
2011-04-18,11.646429061889648,11.865357398986816,11.434286117553713,11.85178565979004,10.008539199829102,609898800
2011-04-19,11.896429061889648,12.070713996887209,11.84678554534912,12.066429138183594,10.18979835510254,419378400
2011-04-20,12.268214225769045,12.348214149475098,12.196429252624512,12.228928565979004,10.3270263671875,700666400
2011-04-21,12.678570747375488,12.68321418762207,12.447142601013184,12.524999618530272,10.577049255371094,753810400
2011-04-25,12.5121431350708,12.633929252624512,12.510713577270508,12.607500076293944,10.646721839904783,266546000
2011-04-26,12.62928581237793,12.678214073181152,12.47678565979004,12.515000343322754,10.568610191345217,338800000
2011-04-27,12.579999923706056,12.583929061889648,12.396429061889648,12.505356788635254,10.560462951660156,356213200
2011-04-28,12.36392879486084,12.491070747375488,12.34000015258789,12.383929252624512,10.457924842834473,360959200
2011-04-29,12.385000228881836,12.641071319580078,12.381071090698242,12.504643440246582,10.55986213684082,1006345200
2011-05-02,12.490714073181152,12.516785621643066,12.339285850524902,12.367142677307127,10.443748474121094,442713600
2011-05-03,12.428214073181152,12.496070861816406,12.343570709228516,12.435713768005373,10.501651763916016,313348000
2011-05-04,12.437856674194336,12.565357208251951,12.38857078552246,12.48464298248291,10.542972564697266,389250400
2011-05-05,12.442856788635254,12.533928871154783,12.358928680419922,12.383929252624512,10.457924842834473,335969200
2011-05-06,12.48892879486084,12.5,12.364643096923828,12.380714416503906,10.455204963684082,280134400
2011-05-09,12.42357063293457,12.471428871154783,12.376070976257324,12.41428565979004,10.483555793762209,204747200
2011-05-10,12.460356712341309,12.48892879486084,12.380714416503906,12.48035717010498,10.539350509643556,282091600
2011-05-11,12.46500015258789,12.5,12.329999923706056,12.401070594787598,10.472394943237305,336000000
2011-05-12,12.36142921447754,12.397143363952637,12.223929405212402,12.3774995803833,10.452492713928224,322000000
2011-05-13,12.345000267028809,12.366070747375488,12.155357360839844,12.160714149475098,10.26941967010498,326116000
2011-05-16,12.114286422729492,12.186429023742676,11.878570556640623,11.903571128845217,10.052271842956545,449775200
2011-05-17,11.85714340209961,12.005000114440918,11.811785697937012,12.005000114440918,10.13792610168457,452334400
2011-05-18,12.016785621643066,12.180356979370115,12.0,12.138214111328123,10.250421524047852,334776400
2011-05-19,12.217143058776855,12.228928565979004,12.095356941223145,12.161786079406738,10.270330429077148,261170000
2011-05-20,12.127142906188965,12.176786422729492,11.96500015258789,11.972143173217772,10.11017894744873,337968400
2011-05-23,11.784643173217772,11.999285697937012,11.765000343322754,11.942856788635254,10.085444450378418,383600000
2011-05-24,11.98214340209961,11.996429443359377,11.833571434020996,11.86392879486084,10.018793106079102,321927200
2011-05-25,11.90821361541748,12.091428756713867,11.887499809265137,12.027856826782228,10.157230377197266,294224000
2011-05-26,11.998929023742676,12.03178596496582,11.943928718566896,11.964285850524902,10.103543281555176,222560800
2011-05-27,11.95714282989502,12.05821418762207,11.939642906188965,12.0503568649292,10.176225662231444,203599200
2011-05-31,12.182143211364746,12.422499656677246,12.178570747375488,12.422499656677246,10.490492820739746,417754400
2011-06-01,12.459643363952637,12.57607078552246,12.308929443359377,12.339642524719238,10.420523643493652,554682800
2011-06-02,12.375,12.427857398986816,12.296428680419922,12.360713958740234,10.438315391540527,338783200
2011-06-03,12.256428718566896,12.333213806152344,12.214642524719238,12.265713691711426,10.35809326171875,313250000
2011-06-06,12.346428871154783,12.39464282989502,12.064642906188965,12.072856903076172,10.195228576660156,461941200
2011-06-07,12.077500343322754,12.079285621643066,11.853570938110352,11.85857105255127,10.014270782470703,529785200
2011-06-08,11.849286079406738,11.95714282989502,11.808929443359377,11.865714073181152,10.020302772521973,333723600
2011-06-09,11.901785850524902,11.916786193847656,11.8125,11.838929176330566,9.997681617736816,275088800
2011-06-10,11.805356979370115,11.845000267028809,11.625356674194336,11.639286041259766,9.82908821105957,433955200
2011-06-13,11.685713768005373,11.725357055664062,11.60964298248291,11.66428565979004,9.850196838378906,329473200
2011-06-14,11.785714149475098,11.901785850524902,11.76107120513916,11.872857093811035,10.026333808898926,334569200
2011-06-15,11.776785850524902,11.796428680419922,11.602856636047363,11.66964340209961,9.854726791381836,399196000
2011-06-16,11.675000190734863,11.738571166992188,11.368928909301758,11.6128568649292,9.806768417358398,510591200
2011-06-17,11.749643325805664,11.758929252624512,11.40571403503418,11.437856674194336,9.65898895263672,615020000
2011-06-20,11.334285736083984,11.346428871154783,11.089285850524902,11.261428833007812,9.509995460510254,640645600
2011-06-21,11.3100004196167,11.635713577270508,11.257143020629885,11.617856979370115,9.810994148254396,493382400
2011-06-22,11.6128568649292,11.746429443359377,11.51357078552246,11.521785736083984,9.729863166809082,390583200
2011-06-23,11.390713691711426,11.846071243286133,11.36142921447754,11.82964324951172,9.989842414855955,559759200
2011-06-24,11.834643363952637,11.89821434020996,11.610357284545898,11.655357360839844,9.842659950256348,439807200
2011-06-27,11.6996431350708,11.925000190734863,11.6875,11.85857105255127,10.014270782470703,339813600
2011-06-28,11.916070938110352,12.024999618530272,11.908571243286133,11.973570823669434,10.11138916015625,294299600
2011-06-29,12.001428604125977,12.013214111328123,11.852856636047363,11.93000030517578,10.074589729309082,352545200
2011-06-30,11.953571319580078,12.004643440246582,11.8871431350708,11.988213539123535,10.123748779296877,322954800
2011-07-01,11.998213768005373,12.26785659790039,11.935713768005373,12.259285926818848,10.352663040161133,435313200
2011-07-05,12.25,12.493928909301758,12.23214340209961,12.479642868041992,10.538747787475586,355054000
2011-07-06,12.462499618530272,12.646429061889648,12.38249969482422,12.562856674194336,10.60901927947998,444626000
2011-07-07,12.666786193847656,12.785714149475098,12.64285659790039,12.757143020629885,10.773091316223145,399663600
2011-07-08,12.619285583496094,12.85714340209961,12.578571319580078,12.84678554534912,10.848793983459473,489633200
2011-07-11,12.726428985595703,12.848929405212402,12.600713729858398,12.64285659790039,10.6765775680542,442674400
2011-07-12,12.626070976257324,12.774286270141602,12.450714111328123,12.633929252624512,10.669042587280272,451609200
2011-07-13,12.797499656677246,12.85714340209961,12.727856636047363,12.786429405212402,10.797821998596191,391638800
2011-07-14,12.893214225769045,12.914643287658691,12.726428985595703,12.77750015258789,10.790282249450684,430533600
2011-07-15,12.89892864227295,13.035714149475098,12.827500343322754,13.032856941223145,11.005924224853516,484467200
2011-07-18,13.051071166992188,13.380356788635254,13.045714378356934,13.350000381469728,11.273747444152832,572653200
2011-07-19,13.5,13.52321434020996,13.332857131958008,13.458929061889648,11.365734100341797,819145600
2011-07-20,14.147143363952637,14.15250015258789,13.785714149475098,13.817856788635254,11.668835639953612,941340400
2011-07-21,13.819643020629885,13.930713653564451,13.71071434020996,13.831786155700684,11.680599212646484,526534400
2011-07-22,13.868571281433104,14.108928680419922,13.848214149475098,14.046428680419922,11.861861228942873,516728800
2011-07-25,13.941070556640623,14.285714149475098,13.914999961853027,14.23214340209961,12.018695831298828,589806000
2011-07-26,14.285714149475098,14.446429252624512,14.274286270141602,14.407500267028809,12.166778564453123,476582400
2011-07-27,14.306785583496094,14.380000114440918,14.005356788635254,14.021071434020996,11.840448379516602,659324400
2011-07-28,13.98642921447754,14.178214073181152,13.861785888671877,13.993571281433104,11.817225456237791,594034000
2011-07-29,13.84428596496582,14.112500190734863,13.714285850524902,13.945713996887209,11.776810646057127,632584400
2011-08-01,14.206428527832031,14.26785659790039,14.013214111328123,14.16964340209961,11.965909957885742,612836000
2011-08-02,14.201786041259766,14.21071434020996,13.869643211364746,13.889642715454102,11.729459762573242,639539600
2011-08-03,13.963570594787598,14.055356979370115,13.651429176330566,14.020357131958008,11.839844703674316,732508000
2011-08-04,13.907500267028809,13.975713729858398,13.47678565979004,13.477499961853027,11.381417274475098,871407600
2011-08-05,13.587142944335938,13.696429252624512,12.948928833007812,13.343570709228516,11.26831340789795,1204590800
2011-08-08,12.917499542236328,13.134642601013184,12.60785675048828,12.614643096923828,10.652754783630373,1143833600
2011-08-09,12.903571128845217,13.378929138183594,12.678570747375488,13.357500076293944,11.28008270263672,1082583600
2011-08-10,13.255356788635254,13.380356788635254,12.946429252624512,12.98892879486084,10.968830108642578,878656800
2011-08-11,13.23285675048828,13.408928871154783,13.025713920593262,13.346428871154783,11.270729064941406,741969200
2011-08-12,13.5024995803833,13.558570861816406,13.365357398986816,13.463929176330566,11.369956970214844,528976000
2011-08-15,13.55821418762207,13.748929023742676,13.503213882446287,13.693214416503906,11.563584327697754,460544000
2011-08-16,13.625714302062988,13.69178581237793,13.430713653564451,13.588570594787598,11.475211143493652,498750000
2011-08-17,13.653928756713867,13.73285675048828,13.5,13.587142944335938,11.474004745483398,442061200
2011-08-18,13.244285583496094,13.308929443359377,12.906070709228516,13.073213577270508,11.04000473022461,851435200
2011-08-19,12.934642791748049,13.10714340209961,12.714285850524902,12.715356826782228,10.73780632019043,775888400
2011-08-22,13.018214225769045,13.031429290771484,12.681785583496094,12.729999542236328,10.750170707702637,535315200
2011-08-23,12.867856979370115,13.34428596496582,12.75,13.342857360839844,11.267709732055664,656835200
2011-08-24,13.338213920593262,13.53428554534912,13.235713958740234,13.4350004196167,11.345523834228516,626267600
2011-08-25,13.03857135772705,13.408928871154783,13.035714149475098,13.347143173217772,11.27133083343506,871346000
2011-08-26,13.256071090698242,13.70714282989502,13.242856979370115,13.699286460876465,11.568713188171388,641477200
2011-08-29,13.863571166992188,13.98214340209961,13.85714340209961,13.927499771118164,11.761428833007812,405269200
2011-08-30,13.866070747375488,13.994285583496094,13.793213844299316,13.928214073181152,11.762030601501465,417922400
2011-08-31,13.948928833007812,14.002857208251951,13.637857437133787,13.743928909301758,11.606409072875977,522586400
